p_val	avg_diff	pct.1	pct.2	p_val_adj	avg_logFC	gene
0.253030799520398	0.0444555444555444	0.186	0.217	1	0.0444555444555444	UBE2L6
0.255453015553814	0.0875124875124875	0.129	0.08	1	0.0875124875124875	RABGAP1L
0.257272526338261	-0.0894105894105894	0.071	0.14	1	-0.0894105894105894	CREB5
0.259171247557188	0.0350649350649351	0.157	0.119	1	0.0350649350649351	TTC3
0.261278163641395	0.0064935064935065	0.143	0.126	1	0.0064935064935065	CMTM3
0.26817796583071	0.182717282717283	0.4	0.294	1	0.182717282717283	CCL3
0.268874588313621	-0.137362637362637	0.229	0.318	1	-0.137362637362637	HMGB2
0.278233050639297	-0.057942057942058	0.057	0.119	1	-0.057942057942058	TMX4
0.279109943913501	0.161338661338661	0.257	0.175	1	0.161338661338661	HIST1H4C
0.279236409725264	0.0984015984015984	0.243	0.231	1	0.0984015984015984	CHMP1B
0.279642140959453	-0.0762237762237762	0.2	0.224	1	-0.0762237762237762	SSR1
0.279689881768167	-0.0863136863136863	0.314	0.357	1	-0.0863136863136863	DRAP1
0.280776437523417	-0.10969030969031	0.471	0.49	1	-0.10969030969031	PSME2
0.282991723969489	-0.0707292707292707	0.129	0.171	1	-0.0707292707292707	WARS
0.286566885696459	0.0604395604395604	0.2	0.133	1	0.0604395604395604	RASGRP2
0.290091288468298	0.0248751248751249	0.143	0.15	1	0.0248751248751249	LIPA
0.291896451346521	-0.105394605394605	0.129	0.206	1	-0.105394605394605	EGR1
0.291971777158618	-0.925174825174825	0.971	0.906	1	-0.925174825174825	AIF1
0.293060156801902	-0.0556443556443557	0.414	0.378	1	-0.0556443556443557	PSMA4
0.295359085361531	-0.116083916083916	0.271	0.318	1	-0.116083916083916	CD86
0.304054025632477	0.0797202797202798	0.971	0.874	1	0.0797202797202798	S100A10
0.304932501049047	-0.550749250749251	0.629	0.78	1	-0.550749250749251	RPSA
0.306115542966227	0.0874125874125874	0.371	0.297	1	0.0874125874125874	HSP90B1
0.306143507670475	-0.153946053946054	0.3	0.367	1	-0.153946053946054	MEF2C
0.315845630959931	-0.0754245754245754	0.071	0.133	1	-0.0754245754245754	MARCKS
0.319994432739598	0.100799200799201	0.343	0.259	1	0.100799200799201	PLAC8
0.325806091602533	0.0695304695304695	0.186	0.189	1	0.0695304695304695	ISG15
0.327341865079107	0.0596403596403596	0.229	0.217	1	0.0596403596403596	UBBP4
0.330173265302367	-0.200799200799201	0.343	0.434	1	-0.200799200799201	PPIB
0.334446898435863	0.0756243756243756	0.243	0.168	1	0.0756243756243756	GSN
0.336330948208336	0.0578421578421578	0.214	0.178	1	0.0578421578421578	CTSC
0.337961489238862	0.0443556443556443	0.114	0.066	1	0.0443556443556443	FAM107B
0.33992238153997	0.0621378621378621	0.114	0.063	1	0.0621378621378621	CMC1
0.340202042109474	-0.118981018981019	0.271	0.325	1	-0.118981018981019	CTNNB1
0.348445993978052	-0.103196803196803	0.329	0.374	1	-0.103196803196803	HMGN1
0.349544133002541	-2.22537462537463	0.986	0.993	1	-2.22537462537463	RPS6
0.349825314407902	-1.63666333666334	0.786	0.923	1	-1.63666333666334	RPS5
0.355445371443391	1.29440559440559	0.843	0.759	1	1.29440559440559	CRIP1
0.359521641195504	0.0753246753246753	0.2	0.157	1	0.0753246753246753	YWHAH
0.360186032567249	0.0768231768231768	0.257	0.21	1	0.0768231768231768	PEBP1
0.361787742513668	0.117882117882118	0.186	0.122	1	0.117882117882118	RETN
0.364049772260893	-3.81648351648352	0.986	0.983	1	-3.81648351648352	RPS2
0.369826292693608	-0.057942057942058	0.071	0.122	1	-0.057942057942058	TMEM70
0.372786598963216	0.021978021978022	0.186	0.164	1	0.021978021978022	ARL4A
0.374016783278903	-0.0640359640359641	0.114	0.091	1	-0.0640359640359641	LTB
0.376452544182579	-0.0302697302697302	0.329	0.392	1	-0.0302697302697302	H1FX
0.380352554006561	0.0102897102897103	0.143	0.133	1	0.0102897102897103	LILRB2
0.380511173849773	0.0782217782217782	0.2	0.133	1	0.0782217782217782	POU2F2
0.39615422812005	0.0642357642357642	0.186	0.14	1	0.0642357642357642	SLC31A2
0.400692416709883	0.0502497502497502	0.171	0.14	1	0.0502497502497502	RGS1
0.403488974207885	0.077022977022977	0.143	0.087	1	0.077022977022977	LILRB4
0.403568110186901	0.0425574425574426	0.4	0.353	1	0.0425574425574426	HSP90AB1
0.406024202426105	-0.672627372627373	0.786	0.815	1	-0.672627372627373	COTL1
0.40732477135798	0.0623376623376623	0.329	0.287	1	0.0623376623376623	ZFP36L2
0.411942325314519	-0.00749250749250749	0.114	0.122	1	-0.00749250749250749	CITED2
0.412637585404502	-0.0474525474525475	0.057	0.101	1	-0.0474525474525475	XPA
0.419444563453995	-0.0477522477522478	0.057	0.101	1	-0.0477522477522478	HTATIP2
0.422073299737815	-2.60709290709291	0.986	1	1	-2.60709290709291	RPS19
0.426030522927288	-0.394805194805195	0.971	0.986	1	-0.394805194805195	RPS8
0.430937253195238	-0.0915084915084915	0.329	0.322	1	-0.0915084915084915	GPR183
0.433485150730935	-0.0564435564435564	0.1	0.147	1	-0.0564435564435564	DUSP2
0.43600753129074	-0.0617382617382617	0.057	0.105	1	-0.0617382617382617	AKR1B1
0.440434386976379	0.0534465534465534	0.657	0.636	1	0.0534465534465534	MS4A6A
0.441523847278697	-0.0357642357642358	0.129	0.143	1	-0.0357642357642358	ETHE1
0.448736572541447	0.0338661338661339	0.114	0.07	1	0.0338661338661339	SKIL
0.451211303802157	-0.091008991008991	0.243	0.318	1	-0.091008991008991	RGS10
0.457046581086685	0.0554445554445554	0.129	0.084	1	0.0554445554445554	PDCD10
0.457305732381	-1.32767232767233	0.857	0.892	1	-1.32767232767233	HLA-DRB1
0.458567286699152	0.00229770229770226	0.286	0.322	1	0.00229770229770226	MTDH
0.469151858969449	-0.494705294705295	0.814	0.776	1	-0.494705294705295	YBX1
0.471155145970524	0.214785214785215	0.386	0.315	1	0.214785214785215	TUBA1A
0.472789821259734	0.0424575424575425	0.329	0.269	1	0.0424575424575425	SOD1
0.476400278801646	-0.0616383616383616	0.214	0.241	1	-0.0616383616383616	CD47
0.478110160731588	0.0443556443556443	0.114	0.07	1	0.0443556443556443	CYTIP
0.487865209200744	-0.101298701298701	0.157	0.217	1	-0.101298701298701	PTGES3
0.489302196760568	0.0443556443556443	0.114	0.07	1	0.0443556443556443	BDP1
0.492554265249423	0.07992007992008	0.371	0.35	1	0.07992007992008	TUBA1B
0.493862512510875	-0.0506493506493506	0.086	0.133	1	-0.0506493506493506	IER3
0.501731676293155	-0.0777222777222777	0.114	0.168	1	-0.0777222777222777	BLVRA
0.501953420465097	-0.0885114885114885	0.114	0.157	1	-0.0885114885114885	VDAC1
0.505772165816072	-0.0143856143856144	0.257	0.269	1	-0.0143856143856144	PLBD1
0.506311521029311	-5.07462537462537	1	0.997	1	-5.07462537462537	FTH1
0.506337794637342	0.068031968031968	0.214	0.164	1	0.068031968031968	CWC15
0.527467132993396	0.0344655344655345	0.143	0.098	1	0.0344655344655345	BHLHE40
0.52871767143801	0.0448551448551449	0.343	0.311	1	0.0448551448551449	CD14
0.533922515068172	0.111588411588412	0.329	0.304	1	0.111588411588412	PTRHD1
0.534200367135264	-1.2968031968032	0.829	0.825	1	-1.2968031968032	HLA-DPA1
0.54327470744003	-0.0535464535464536	0.114	0.15	1	-0.0535464535464536	PLD3
0.546314521511459	-0.0561438561438561	0.114	0.136	1	-0.0561438561438561	NKG7
0.546985558445554	-0.0296703296703297	0.086	0.105	1	-0.0296703296703297	C16orf54
0.5476972220319	-0.0386613386613387	0.143	0.161	1	-0.0386613386613387	KLF3
0.552177010382587	-0.0759240759240759	0.186	0.22	1	-0.0759240759240759	HSPA8
0.553262320962976	0.0598401598401598	0.143	0.087	1	0.0598401598401598	TMEM176B
0.556609596518855	0.0557442557442557	0.129	0.098	1	0.0557442557442557	RGCC
0.560853017110432	-0.157742257742258	0.529	0.521	1	-0.157742257742258	TIMP1
0.561201472666994	0.0344655344655345	0.143	0.098	1	0.0344655344655345	CSF1R
0.561228426678559	-1.56883116883117	0.957	0.962	1	-1.56883116883117	RPL3
0.571250295013291	0.0467532467532467	0.214	0.161	1	0.0467532467532467	EIF3J
0.571380948511439	-0.0578421578421578	0.229	0.252	1	-0.0578421578421578	ZFP36L1
0.572757286925385	0.138261738261738	0.471	0.392	1	0.138261738261738	RGS2
0.577509548840904	-2.17682317682318	0.986	1	1	-2.17682317682318	RPL13A
0.577596498082921	0.08001998001998	0.457	0.444	1	0.08001998001998	CEBPD
0.58151728405608	0.0166833166833167	0.129	0.094	1	0.0166833166833167	MITD1
0.582586052995181	-0.533566433566434	0.829	0.86	1	-0.533566433566434	SAT1
0.586337616495551	-0.0815184815184815	0.114	0.161	1	-0.0815184815184815	IKZF1
0.587854900890904	-3.83596403596404	1	1	1	-3.83596403596404	RPS18
0.591637512881177	-0.0602397602397602	0.114	0.157	1	-0.0602397602397602	DNPH1
0.594442878466948	-0.0541458541458542	0.086	0.119	1	-0.0541458541458542	FUOM
0.606736118715887	-1.62677322677323	0.986	0.976	1	-1.62677322677323	RPL27A
0.611876550916869	-0.155144855144855	0.257	0.304	1	-0.155144855144855	C1orf56
0.619757069476662	-0.0251748251748252	0.229	0.213	1	-0.0251748251748252	CD1C
0.624136585903978	-0.366733266733267	0.657	0.682	1	-0.366733266733267	EEF1B2
0.624723988602498	0.026973026973027	0.257	0.206	1	0.026973026973027	HEXB
0.624968171884598	-0.128171828171828	0.429	0.476	1	-0.128171828171828	NPM1
0.62953053949546	-0.0115884115884116	0.086	0.112	1	-0.0115884115884116	SLC25A37
0.632358737579622	-0.16943056943057	0.914	0.909	1	-0.16943056943057	LST1
0.633020744822481	-2.1015984015984	1	0.983	1	-2.1015984015984	RPS3A
0.642599575889732	-0.0464535464535465	0.5	0.479	1	-0.0464535464535465	RNASET2
0.643880020997815	0.0064935064935065	0.129	0.115	1	0.0064935064935065	UPK3A
0.644640449096263	-0.0733266733266733	0.143	0.182	1	-0.0733266733266733	DECR1
0.647179507461301	-0.057042957042957	0.386	0.406	1	-0.057042957042957	HLA-DMB
0.653542297868133	-0.262637362637363	0.829	0.839	1	-0.262637362637363	JUNB
0.653740348302348	-0.0373626373626375	0.443	0.406	1	-0.0373626373626375	CLEC10A
0.654268906317837	-0.00729270729270731	0.343	0.364	1	-0.00729270729270731	CFD
0.65481945944808	-0.17032967032967	0.671	0.675	1	-0.17032967032967	UBC
0.655492591603413	-0.0494505494505495	0.129	0.168	1	-0.0494505494505495	HSPA5
0.658716774893754	0.0134865134865135	0.143	0.108	1	0.0134865134865135	ZBTB7A
0.659011240186017	-0.0371628371628372	0.2	0.22	1	-0.0371628371628372	SSB
0.663956020985741	0.0204795204795205	0.143	0.108	1	0.0204795204795205	DDX6
0.668095611672874	-0.174325674325674	0.214	0.343	1	-0.174325674325674	IFITM3
0.668407771243671	-0.0322677322677323	0.1	0.136	1	-0.0322677322677323	C12orf57
0.669626993098245	-0.0628371628371628	0.157	0.203	1	-0.0628371628371628	NAAA
0.672851689655506	0.127972027972028	0.586	0.535	1	0.127972027972028	JUN
0.686829081870966	-0.0328671328671329	0.086	0.119	1	-0.0328671328671329	FOLR3
0.698358323059635	-0.0191808191808192	0.086	0.101	1	-0.0191808191808192	EIF2A
0.706367051756839	-0.866833166833167	0.6	0.72	1	-0.866833166833167	RPS10
0.709472717485946	0.00329670329670329	0.143	0.136	1	0.00329670329670329	NRGN
0.712377010369134	0.0268731268731269	0.114	0.084	1	0.0268731268731269	FAM211A
0.718288371053846	2.84715284715285	1	0.993	1	2.84715284715285	S100A8
0.739097992636442	-0.102797202797203	0.1	0.133	1	-0.102797202797203	EREG
0.746147248945264	0.0312687312687313	0.157	0.122	1	0.0312687312687313	LIMS1
0.746389322902253	-0.0469530469530469	0.543	0.566	1	-0.0469530469530469	VCAN
0.746478573573812	0.0377622377622378	0.243	0.217	1	0.0377622377622378	FBL
0.748764625941655	0.0572427572427572	0.186	0.154	1	0.0572427572427572	ATP2B1
0.758568267324318	-0.0676323676323677	0.371	0.378	1	-0.0676323676323677	HSP90AA1
0.760212398587431	0.0108891108891109	0.186	0.154	1	0.0108891108891109	IDH3G
0.76366795284647	-0.0024975024975025	0.2	0.164	1	-0.0024975024975025	FABP5
0.76533496152242	-4.43276723276723	1	0.993	1	-4.43276723276723	CD74
0.766185541088345	0.0130869130869131	0.4	0.353	1	0.0130869130869131	STXBP2
0.769424059571401	-0.0749250749250747	0.714	0.678	1	-0.0749250749250747	HLA-DQB1
0.770333332483088	-0.000299700299700278	0.329	0.374	1	-0.000299700299700278	YBX3
0.770892848743152	0.0236763236763237	0.114	0.101	1	0.0236763236763237	TMEM107
0.772048783176624	-2.86003996003996	1	1	1	-2.86003996003996	FTL
0.772849911649325	-0.175924075924076	0.443	0.493	1	-0.175924075924076	NAP1L1
0.780288802899527	-0.353946053946054	0.7	0.703	1	-0.353946053946054	ANXA2
0.786235617931731	-0.0137862137862138	0.314	0.273	1	-0.0137862137862138	CYCS
0.787294035321864	-0.0176823176823177	0.157	0.157	1	-0.0176823176823177	THRAP3
0.789714165228503	-2.82837162837163	1	1	1	-2.82837162837163	B2M
0.799022052550664	-3.65644355644356	0.929	0.948	1	-3.65644355644356	HLA-DRA
0.8135087163268	-0.0310689310689311	0.171	0.147	1	-0.0310689310689311	IFI6
0.82189184331753	-3.21718281718282	1	0.99	1	-3.21718281718282	ACTB
0.829471379594683	0.0934065934065934	0.2	0.178	1	0.0934065934065934	EZR
0.839626896771862	-0.0704295704295704	0.143	0.171	1	-0.0704295704295704	MT1X
0.84590928749855	-1.76153846153846	0.871	0.951	1	-1.76153846153846	RPL10A
0.853854749897548	-0.0235764235764236	0.386	0.35	1	-0.0235764235764236	TAGLN2
0.858130079808525	-0.00729270729270731	0.329	0.364	1	-0.00729270729270731	CDC42SE1
0.859104654354607	0.00269730269730267	0.129	0.108	1	0.00269730269730267	LRRC25
0.86577350630801	-0.0485514485514486	0.157	0.182	1	-0.0485514485514486	LSM4
0.86640657915509	-0.0024975024975025	0.2	0.199	1	-0.0024975024975025	TCOF1
0.869249314179155	-0.0345654345654346	0.171	0.164	1	-0.0345654345654346	IL1B
0.882491212759616	0.0671328671328672	0.143	0.126	1	0.0671328671328672	SYNCRIP
0.882842510750931	-0.0188811188811189	0.1	0.119	1	-0.0188811188811189	CAMK1
0.884497375777477	0.0114885114885115	0.2	0.175	1	0.0114885114885115	CALR
0.89038003878512	-0.06993006993007	0.543	0.577	1	-0.06993006993007	IER2
0.891176213327757	0.0104895104895105	0.529	0.535	1	0.0104895104895105	CPVL
0.891720394863706	0.0549450549450549	0.214	0.189	1	0.0549450549450549	CXCR4
0.892695380149932	-0.0240759240759241	0.171	0.185	1	-0.0240759240759241	SLC2A3
0.894915996598565	-0.00219780219780222	0.186	0.21	1	-0.00219780219780222	TMED10
0.899787799113451	0.0128871128871129	0.114	0.098	1	0.0128871128871129	UNC119
0.909060317666385	-0.0271728271728272	0.286	0.297	1	-0.0271728271728272	NCL
0.914542091519142	-0.0290709290709291	0.114	0.133	1	-0.0290709290709291	MS4A7
0.916965408120109	0.00369630369630369	0.257	0.266	1	0.00369630369630369	SRSF7
0.947929223735416	0.00329670329670329	0.143	0.133	1	0.00329670329670329	MRPS33
0.953473237571027	-0.0793206793206793	0.571	0.531	1	-0.0793206793206793	S100A12
0.955353525213489	0.0134865134865135	0.143	0.129	1	0.0134865134865135	TNFAIP3
0.964959403025156	-0.00749250749250749	0.129	0.136	1	-0.00749250749250749	DSTN
0.965672858100376	-0.0438561438561439	0.214	0.224	1	-0.0438561438561439	PLAUR
0.966327469467676	-0.0380619380619381	0.186	0.185	1	-0.0380619380619381	IRF1
0.97139421828578	-0.0115884115884116	0.114	0.105	1	-0.0115884115884116	B4GALT1
0.974011993305709	-0.0167832167832168	0.186	0.182	1	-0.0167832167832168	CD302
0.976051076946779	0.0108891108891109	0.157	0.147	1	0.0108891108891109	PRDX2
0.985831983335325	0.0455544455544455	0.114	0.112	1	0.0455544455544455	EFCAB2
0.986641720272339	-0.0173826173826174	0.171	0.164	1	-0.0173826173826174	CHCHD10
0.98815970561001	-0.0223776223776224	0.1	0.105	1	-0.0223776223776224	PSMD13
0.992010160277663	-0.0357642357642358	0.129	0.133	1	-0.0357642357642358	RHOC
0.993134471081531	-0.0528471528471529	0.286	0.283	1	-0.0528471528471529	FGD2
0.993355154452501	-1.64235764235764	0.971	0.983	1	-1.64235764235764	RPS23
0.994664781298659	-0.056943056943057	0.257	0.259	1	-0.056943056943057	MGST1
0.999076054150934	1.37272727272727	1	0.972	1	1.37272727272727	S100A9
